epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,311.249,1.0663,3.87926,1.13756,0.7217,0.46802,0.53186,0.45045,0.61145,1.81247,0.99809,7.09421e-05,7.09421e-05,7.09421e-05
2,610.809,0.71096,2.28609,0.95175,0.73026,0.6889,0.74956,0.65516,0.54362,0.90675,0.99896,7.16808e-05,7.16808e-05,7.16808e-05
